Player,Nation_std,Pos_std,Squad_std,Born_std,Playing Time_MP_std,Playing Time_Starts,Playing Time_Min_std,Playing Time_90s_std,Performance_Gls,Performance_G-PK,Performance_PK,Performance_PKatt,Per 90 Minutes_Gls,Per 90 Minutes_G-PK,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s_match,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off
Batuhan Gögce,de GER,MF,Union Berlin,2004,13,5,650,7.2,3,3,0,0,0.42,0.42,50,45.1,7.2,5,76,2,8,34,2,1.69,18,4,+14,+1.94,+1.37
Felix Golkowski,de GER,MF,Meppen,2004,16,16,1421,15.8,0,0,0,0,0.00,0.00,89,98.7,15.8,16,89,14,0,,0,1.31,20,25,-5,-0.32,-0.32
Tim Goller,de GER,GK,Hertha BSC,2005,14,14,1260,14.0,0,0,0,0,0.00,0.00,90,87.5,14.0,14,90,14,0,,0,2.38,48,12,+36,+2.57,+0.07
Mark Görlitz,de GER,DF,Hertha Zehlendorf,2004,6,4,382,4.2,1,1,0,0,0.24,0.24,64,26.5,4.2,4,90,4,2,11,6,0.67,9,15,-6,-1.41,-1.58
Simon Gorr,de GER,DF,Heidenheim,2004,14,14,1179,13.1,2,2,0,0,0.15,0.15,84,81.9,13.1,14,84,9,0,,0,1.50,16,17,-1,-0.08,-0.42
Josef Gottmeier,de GER,MF,Unterhaching,2004,7,5,468,5.2,1,1,0,0,0.19,0.19,67,32.5,5.2,5,87,3,2,17,0,1.14,6,10,-4,-0.77,-0.49
Justus Götze,de GER,DF,Mainz 05,2004,14,14,1186,13.2,0,0,0,0,0.00,0.00,85,82.4,13.2,14,85,9,0,,0,2.29,40,14,+26,+1.97,-2.63
Kristap Grabovskis,lv LVA,MF,RB Leipzig,2005,4,1,135,1.5,0,0,0,0,0.00,0.00,34,9.4,1.5,1,45,0,3,30,5,1.00,4,5,-1,-0.67,-0.80
Alex da Graça Marques,pl POL,FW,Hamburger SV,2005,9,1,227,2.5,2,2,0,0,0.79,0.79,25,15.8,2.5,1,90,1,8,17,3,1.78,7,8,-1,-0.40,-0.84
Marlon Grafe,de GER,GK,Dresden,2006,2,2,135,1.5,0,0,0,0,0.00,0.00,68,9.4,1.5,2,68,1,0,,1,2.00,4,2,+2,+1.33,+0.23
Jamel Gramberg,de GER,MF,St Pauli,2005,14,10,867,9.6,0,0,0,0,0.00,0.00,62,60.2,9.6,10,77,3,4,24,2,1.50,25,22,+3,+0.31,-0.47
Nick Graupner,de GER,DF,Union Berlin,2005,1,0,15,0.2,0,0,0,0,0.00,0.00,15,1.0,0.2,0,,0,1,15,4,3.00,0,0,0,0.00,-1.20
Louis Gravemann,de GER,DF,Meppen,2004,14,14,1116,12.4,0,0,0,0,0.00,0.00,80,77.5,12.4,14,80,9,0,,0,1.43,16,19,-3,-0.24,+0.31
Finn Gregor Kotyrba,de GER,GK,Bochum,2004,15,15,1350,15.0,0,0,0,0,0.00,0.00,90,100.0,15.0,15,90,15,0,,0,1.47,26,21,+5,+0.33,
Dominic Grehl,de GER,GK,MSV Duisburg,2005,4,4,360,4.0,0,0,0,0,0.00,0.00,90,26.7,4.0,4,90,4,0,,10,1.75,4,3,+1,+0.25,+0.34
Brajan Gruda,de GER,MF,Mainz 05,2004,11,10,825,9.2,9,6,3,3,0.98,0.65,75,57.3,9.2,10,79,5,1,35,0,2.50,32,12,+20,+2.18,-0.60
Max Grüger,de GER,MF,Schalke 04,2005,12,6,507,5.6,1,1,0,0,0.18,0.18,42,37.6,5.6,6,66,2,6,18,3,2.50,14,6,+8,+1.42,-0.50
Tobias Grulke,de GER,MF,Düsseldorf,2005,11,11,990,11.0,2,2,0,0,0.18,0.18,90,73.3,11.0,11,90,11,0,,0,1.27,14,16,-2,-0.18,-1.18
Mason Grumbach,de GER,MF,Energie Cottbus,2005,13,9,822,9.1,0,0,0,0,0.00,0.00,63,57.1,9.1,9,75,4,4,37,0,0.77,14,19,-5,-0.55,+0.91
Julius Grunwald,de GER,DF,Union Berlin,2005,11,8,726,8.1,0,0,0,0,0.00,0.00,66,50.4,8.1,8,81,5,3,25,2,1.73,17,6,+11,+1.36,+0.36
Eryk Grzywacz,pl POL,DF,Wolfsburg,2006,1,1,83,0.9,0,0,0,0,0.00,0.00,83,5.8,0.9,1,83,0,0,,0,0.00,1,2,-1,-1.08,-1.15
Emre Gül,,MF,Ingolstadt,2005,8,6,443,4.9,1,1,0,0,0.20,0.20,55,30.8,4.9,6,72,2,2,6,2,1.75,13,4,+9,+1.83,+2.55
Meric Gültekin,de GER,MF,Bonner,2004,13,5,581,6.5,2,2,0,0,0.31,0.31,45,43.0,6.5,5,71,1,8,28,0,0.77,7,14,-7,-1.08,+0.20
Richard Gumpinger,de GER,MF,Heidenheim,2004,6,1,161,1.8,2,2,0,0,1.12,1.12,27,11.2,1.8,1,59,0,5,20,3,1.50,3,1,+2,+1.12,+1.26
Emre Gündoğdu,tr TUR,MF,Paderborn 07,2006,1,0,10,0.1,0,0,0,0,0.00,0.00,10,0.7,0.1,0,,0,1,10,0,0.00,0,1,-1,-9.00,-9.81
Teoman Gündüz,tr TUR,MF,Hertha BSC,2004,11,10,821,9.1,13,13,0,0,1.43,1.43,75,57.0,9.1,10,80,3,1,22,0,2.33,32,10,+22,+2.41,-0.35
Emmanuel Gyamfi,de GER,MF,Schalke 04,2004,15,14,1152,12.8,0,0,0,0,0.00,0.00,77,85.3,12.8,14,81,8,1,24,0,2.27,35,12,+23,+1.80,+0.43
Younes El Haddoudi,de GER,DF,Energie Cottbus,2005,15,8,823,9.1,0,0,0,0,0.00,0.00,55,57.2,9.1,8,82,4,7,24,0,0.80,13,20,-7,-0.77,+0.40
Nedzhib Hadzha,bg BUL,MF,Schalke 04,2005,15,9,874,9.7,2,2,0,0,0.21,0.21,58,64.7,9.7,9,78,3,6,28,0,2.27,25,9,+16,+1.65,-0.24
Edin Hadzibajramović,de GER,MF,Rot-Weiß Oberhausen,2005,9,5,284,3.2,0,0,0,0,0.00,0.00,32,21.0,3.2,5,49,0,4,10,1,0.78,2,5,-3,-0.95,+0.23
Janis Hagemann,de GER,DF,Meppen,2005,11,4,307,3.4,0,0,0,0,0.00,0.00,28,21.3,3.4,4,50,0,7,15,3,1.09,2,1,+1,+0.29,+0.77
Felix Hagmann,de GER,FW,Hoffenheim,2004,8,8,686,7.6,3,2,1,1,0.39,0.26,86,47.6,7.6,8,86,5,0,,0,1.75,21,15,+6,+0.79,+0.31
Basim El Haj,ps PLE,MF,Viktoria Berlin,2006,3,0,120,1.3,0,0,0,0,0.00,0.00,40,8.3,1.3,0,,0,3,40,0,1.00,2,4,-2,-1.50,+0.14
Jeyhun Hajiyev,az AZE,MF,Paderborn 07,2005,2,0,24,0.3,0,0,0,0,0.00,0.00,12,1.8,0.3,0,,0,2,12,1,1.50,1,1,0,0.00,-0.75
Leart Halimi,de GER,FW,Viktoria Berlin,2005,13,6,636,7.1,2,2,0,0,0.28,0.28,49,44.2,7.1,6,77,3,7,25,0,0.69,5,22,-17,-2.41,-1.40
Micah Ham,de GER,FW,Ingolstadt,2005,3,1,101,1.1,1,1,0,0,0.89,0.89,34,7.0,1.1,1,62,0,2,20,0,1.67,3,2,+1,+0.89,+0.89
Benan Hamidović,de GER,DF,Magdeburg,2006,5,4,346,3.8,0,0,0,0,0.00,0.00,69,24.0,3.8,4,86,3,1,1,1,1.40,4,6,-2,-0.52,-0.27
Philipp Hamm,de GER,MF,Darmstadt 98,2004,15,15,1350,15.0,0,0,0,0,0.00,0.00,90,93.8,15.0,15,90,15,0,,0,1.13,25,22,+3,+0.20,+0.20
Tim Hannak,de GER,MF,Eintracht Frankfurt,2005,15,15,1319,14.7,4,4,0,0,0.27,0.27,88,91.6,14.7,15,88,12,0,,0,1.33,23,20,+3,+0.20,+0.20
Mattes Hansen,de GER,MF,Schalke 04,2004,13,12,1092,12.1,1,1,0,0,0.08,0.08,84,80.9,12.1,12,87,9,1,45,0,2.38,36,11,+25,+2.06,+1.71
Fin Hansow,de GER,DF,St Pauli,2004,1,1,90,1.0,0,0,0,0,0.00,0.00,90,6.3,1.0,1,90,1,0,,1,0.00,2,6,-4,-4.00,-4.80
Kasper Harbering,de GER,DF,Rot-Weiß Oberhausen,2005,12,12,981,10.9,0,0,0,0,0.00,0.00,82,72.7,10.9,12,82,10,0,,0,0.58,10,23,-13,-1.19,-0.22
Jonas Hartl,de GER,DF,Hertha Zehlendorf,2005,9,1,195,2.2,3,3,0,0,1.38,1.38,22,13.5,2.2,1,90,1,8,13,2,1.00,7,8,-1,-0.46,-0.24
David Hartmann,de GER,DF,Bochum,2005,1,1,44,0.5,0,0,0,0,0.00,0.00,44,3.3,0.5,1,44,0,0,,0,0.00,0,1,-1,-2.05,-2.46
Lukas Hartmann,de GER,DF,Verl,2005,5,3,243,2.7,0,0,0,0,0.00,0.00,49,18.0,2.7,3,54,0,2,40,0,0.80,3,6,-3,-1.11,-0.38
Jules Hasenberg,de GER,DF,Dresden,2004,13,13,1144,12.7,3,3,0,0,0.24,0.24,88,79.4,12.7,13,88,11,0,,0,2.38,29,14,+15,+1.18,+0.27
Leart Haskaj,de GER,MF,Hoffenheim,2004,4,0,45,0.5,0,0,0,0,0.00,0.00,11,3.1,0.5,0,,0,4,11,1,1.75,3,1,+2,+4.00,+3.48
Max Hauer,de GER,FW,Hansa Rostock,2005,14,6,464,5.2,0,0,0,0,0.00,0.00,33,32.2,5.2,6,66,0,8,8,1,1.29,5,16,-11,-2.13,-2.13
Josha Häusler,de GER,MF,Preußen Münster,2005,14,13,1030,11.4,0,0,0,0,0.00,0.00,74,76.3,11.4,13,77,5,1,31,0,1.07,9,20,-11,-0.96,-0.12
Till Hausotter,de GER,FW,Preußen Münster,2004,14,13,1098,12.2,4,4,0,0,0.33,0.33,78,81.3,12.2,13,81,5,1,45,0,1.07,11,18,-7,-0.57,+1.93
Elion Haxhosaj,de GER,DF,Unterhaching,2005,13,13,932,10.4,0,0,0,0,0.00,0.00,72,64.7,10.4,13,72,3,0,,0,1.15,10,18,-8,-0.77,-0.95
Nico Hayer,de GER,MF,Heidenheim,2005,14,3,454,5.0,0,0,0,0,0.00,0.00,32,31.5,5.0,3,74,0,11,21,2,1.79,9,5,+4,+0.79,+1.16
Lennart Heck,de GER,DF,MSV Duisburg,2005,6,4,388,4.3,1,1,0,0,0.23,0.23,65,28.7,4.3,4,90,4,2,14,3,1.67,5,2,+3,+0.70,+0.98
Finn Heidrich,de GER,FW,Energie Cottbus,2006,5,2,182,2.0,0,0,0,0,0.00,0.00,36,12.6,2.0,2,74,1,3,11,0,1.00,3,2,+1,+0.49,+1.64
Hannes Heilmair,de GER,GK,Unterhaching,2004,16,16,1440,16.0,0,0,0,0,0.00,0.00,90,100.0,16.0,16,90,16,0,,0,1.19,20,27,-7,-0.44,
SImon Heinbockel,de GER,GK,Hamburger SV,2005,1,1,90,1.0,0,0,0,0,0.00,0.00,90,6.3,1.0,1,90,1,0,,8,0.00,2,5,-3,-3.00,-3.53
Luca Heise,de GER,MF,Köln,2005,2,0,18,0.2,0,0,0,0,0.00,0.00,9,1.3,0.2,0,,0,2,9,2,1.50,1,1,0,0.00,-1.55
Mats Heitmann,de GER,DF,Werder Bremen,2006,1,1,90,1.0,0,0,0,0,0.00,0.00,90,6.3,1.0,1,90,1,0,,0,3.00,2,1,+1,+1.00,-0.20
Leander Helbig,de GER,MF,Astoria Walldorf,2004,16,16,1440,16.0,1,1,0,0,0.06,0.06,90,100.0,16.0,16,90,16,0,,0,0.75,17,41,-24,-1.50,
Henry Held,de GER,MF,Darmstadt 98,2005,10,2,373,4.1,0,0,0,0,0.00,0.00,37,25.9,4.1,2,80,1,8,27,5,1.30,8,7,+1,+0.24,+0.07
Philipp Heller,de GER,DF,Wolfsburg,2004,11,6,563,6.3,1,1,0,0,0.16,0.16,51,39.1,6.3,6,77,3,5,21,0,0.73,8,17,-9,-1.44,-2.36
Florian Hellstern,de GER,GK,Stuttgart,2007,1,1,90,1.0,0,0,0,0,0.00,0.00,90,6.3,1.0,1,90,1,0,,0,0.00,1,3,-2,-2.00,-2.80
Pal Helmich,de GER,MF,Viktoria Berlin,2004,8,8,680,7.6,1,1,0,0,0.13,0.13,85,47.2,7.6,8,85,6,0,,1,0.75,10,25,-15,-1.99,-0.68
Lenny Hennig,de GER,MF,RB Leipzig,2006,6,6,540,6.0,0,0,0,0,0.00,0.00,90,37.5,6.0,6,90,6,0,,0,1.83,11,8,+3,+0.50,+0.70
Conrad Henning,de GER,DF,Reutlingen,2005,13,7,801,8.9,1,1,0,0,0.11,0.11,62,55.6,8.9,7,89,5,6,30,1,0.92,13,21,-8,-0.90,+1.35
Paul Hennrich,de GER,MF,Hoffenheim,2005,10,8,522,5.8,0,0,0,0,0.00,0.00,52,36.3,5.8,8,61,1,2,17,0,2.10,19,12,+7,+1.21,+0.91
Fynn Henze,de GER,MF,Hannover 96,2004,11,9,814,9.0,0,0,0,0,0.00,0.00,74,56.5,9.0,9,89,8,2,5,0,1.91,19,12,+7,+0.77,+0.77
Barry Hepburn,sct SCO,FW,Bayern Munich,2004,8,3,302,3.4,0,0,0,0,0.00,0.00,38,21.0,3.4,3,55,0,5,27,3,1.25,3,5,-2,-0.60,-1.31
Noah Herber,de GER,MF,Eintracht Trier,2004,14,14,1260,14.0,1,1,0,0,0.07,0.07,90,87.5,14.0,14,90,14,0,,0,0.07,8,52,-44,-3.14,+0.36
Finn Herbold,de GER,DF,Astoria Walldorf,2004,7,7,629,7.0,0,0,0,0,0.00,0.00,90,43.7,7.0,7,90,6,0,,1,0.86,5,18,-13,-1.86,-0.64
Marlon Herderich,de GER,FW,Heidenheim,2006,1,0,1,0.0,0,0,0,0,0.00,0.00,1,0.1,0.0,0,,0,1,1,0,3.00,0,0,0,0.00,0.00
Elias Herger,de GER,MF,Nürnberg,2004,4,0,42,0.5,0,0,0,0,0.00,0.00,11,2.9,0.5,0,,0,4,11,4,3.00,1,0,+1,+2.14,+0.98
Hannes Hermann,de GER,GK,Hamburger SV,2005,5,5,450,5.0,0,0,0,0,0.00,0.00,90,31.3,5.0,5,90,5,0,,3,3.00,17,4,+13,+2.60,+3.33
Hannes Hermes,de GER,MF,Meppen,2005,14,12,997,11.1,1,1,0,0,0.09,0.09,71,69.2,11.1,12,80,8,2,18,1,1.29,14,18,-4,-0.36,-0.16
Erik Herrmann,de GER,GK,Dresden,2004,6,5,495,5.5,0,0,0,0,0.00,0.00,83,34.4,5.5,5,90,5,1,45,1,2.33,12,5,+7,+1.27,+0.23
Max Herrmann,de GER,MF,Wolfsburg,2005,8,2,208,2.3,0,0,0,0,0.00,0.00,26,14.4,2.3,2,50,0,6,18,3,1.63,6,7,-1,-0.43,-0.51
Benjamin Hetemi,,MF,Astoria Walldorf,,2,0,6,0.1,0,0,0,0,0.00,0.00,3,0.4,0.1,0,,0,2,3,3,1.50,0,0,0,0.00,+1.51
Ben Heuser,de GER,MF,Rot-Weiss Essen,2004,15,14,1234,13.7,4,4,0,0,0.29,0.29,82,91.4,13.7,14,86,11,1,34,0,0.60,18,33,-15,-1.09,+2.01
Pepe Hinterschuster,de GER,GK,Viktoria Berlin,2004,4,4,360,4.0,0,0,0,0,0.00,0.00,90,25.0,4.0,4,90,4,0,,6,1.50,8,14,-6,-1.50,+0.17
Finn Hinze,de GER,MF,Viktoria Berlin,2004,16,16,1418,15.8,0,0,0,0,0.00,0.00,89,98.5,15.8,16,89,15,0,,0,0.75,18,44,-26,-1.65,-1.65
Nick Höfer,de GER,FW,Magdeburg,2005,9,4,370,4.1,3,3,0,0,0.73,0.73,41,25.7,4.1,4,65,0,5,22,4,0.78,6,11,-5,-1.22,-1.22
Benjamin Hoffmann,de GER,FW,Union Berlin,2005,13,0,131,1.5,0,0,0,0,0.00,0.00,10,9.1,1.5,0,,0,13,10,1,1.62,2,2,0,0.00,-1.31
Finn Hoffmann,de GER,MF,Union Berlin,2006,1,1,20,0.2,0,0,0,0,0.00,0.00,20,1.4,0.2,1,20,0,0,,0,0.00,0,2,-2,-9.00,-10.33
Julius Hoffmann,de GER,FW,Dresden,2004,15,10,869,9.7,5,5,0,0,0.52,0.52,58,60.3,9.7,10,77,2,5,20,0,2.33,20,10,+10,+1.04,-0.23
Nick Hoffmann,de GER,MF,Hamburger SV,2005,2,1,97,1.1,0,0,0,0,0.00,0.00,49,6.7,1.1,1,88,0,1,9,3,3.00,3,2,+1,+0.93,+0.66
Simon Hoffmann,de GER,FW,Meppen,2004,13,12,1021,11.3,7,4,3,3,0.62,0.35,79,70.9,11.3,12,82,3,1,40,1,1.07,15,25,-10,-0.88,-1.96
Tim Hoffmann,de GER,DF,Hertha BSC,2005,13,10,942,10.5,0,0,0,0,0.00,0.00,72,65.4,10.5,10,90,9,3,16,2,2.33,38,13,+25,+2.39,-0.50
Elias Höftmann,de GER,GK,Hansa Rostock,2004,11,11,990,11.0,0,0,0,0,0.00,0.00,90,68.8,11.0,11,90,11,0,,0,1.55,22,26,-4,-0.36,+1.04
Jannis Holbach,de GER,DF,Eintracht Trier,2005,14,8,837,9.3,0,0,0,0,0.00,0.00,60,58.1,9.3,8,86,6,6,25,2,0.07,6,37,-31,-3.33,-0.35
Alexander Holl,de GER,FW,Düsseldorf,2005,11,7,681,7.6,0,0,0,0,0.00,0.00,62,50.4,7.6,7,80,3,4,31,0,1.45,10,5,+5,+0.66,+1.06
Artur Holubytskij,ua UKR,MF,Bochum,2004,8,4,392,4.4,2,2,0,0,0.46,0.46,49,29.0,4.4,4,67,1,4,31,0,1.13,10,6,+4,+0.92,+0.82
Benedikt Holzmeier,de GER,FW,Unterhaching,2004,5,0,57,0.6,0,0,0,0,0.00,0.00,11,4.0,0.6,0,,0,5,11,1,1.40,2,4,-2,-3.16,-2.83
Lasse Homann,de GER,MF,Wolfsburg,2004,8,2,308,3.4,0,0,0,0,0.00,0.00,39,21.4,3.4,2,68,0,6,29,3,0.88,6,4,+2,+0.58,+0.74
Tim Hoops,de GER,FW,Unterhaching,2005,15,14,1251,13.9,0,0,0,0,0.00,0.00,83,86.9,13.9,14,88,12,1,15,0,1.20,18,25,-7,-0.50,-0.50
Tjark Höpfner,de GER,MF,Preußen Münster,2005,1,0,17,0.2,0,0,0,0,0.00,0.00,17,1.3,0.2,0,,0,1,17,0,0.00,0,1,-1,-5.29,-4.42
Yannis Hör,de GER,DF,Hoffenheim,2005,12,10,893,9.9,0,0,0,0,0.00,0.00,74,62.0,9.9,10,87,7,2,11,0,1.75,22,16,+6,+0.60,-0.05
Linus Horey,de GER,DF,Paderborn 07,2004,4,1,73,0.8,0,0,0,0,0.00,0.00,18,5.4,0.8,1,45,0,3,9,1,1.25,2,1,+1,+1.23,+0.53
Benjamin Hormann Evers,de GER,MF,Preußen Münster,2005,7,2,388,4.3,0,0,0,0,0.00,0.00,55,28.7,4.3,2,90,2,5,42,0,0.71,2,12,-10,-2.32,-1.95
Tobias Horn,de GER,DF,Augsburg,2004,5,3,259,2.9,0,0,0,0,0.00,0.00,52,18.0,2.9,3,82,2,2,6,2,2.00,6,4,+2,+0.69,+1.08
Ozan Hot,de GER,DF,Rot-Weiß Oberhausen,2005,12,10,910,10.1,0,0,0,0,0.00,0.00,76,67.4,10.1,10,77,5,2,71,1,0.67,10,21,-11,-1.09,+0.14
Arbnor Hoti,de GER,FW,Preußen Münster,2005,11,9,750,8.3,0,0,0,0,0.00,0.00,68,55.6,8.3,9,75,5,2,39,1,1.00,8,11,-3,-0.36,+1.29
Valentin Hoti,xk KVX,MF,Ingolstadt,2004,16,16,1350,15.0,4,1,3,3,0.27,0.07,84,93.8,15.0,16,84,10,0,,0,1.25,25,24,+1,+0.07,+0.07
Igor Hotlos,pl POL,GK,Meppen,2005,1,1,90,1.0,0,0,0,0,0.00,0.00,90,6.3,1.0,1,90,1,0,,7,3.00,2,0,+2,+2.00,+2.47
Lennard Hövel,de GER,GK,Bonner,2004,13,13,1170,13.0,0,0,0,0,0.00,0.00,90,86.7,13.0,13,90,13,0,,1,0.77,14,28,-14,-1.08,+0.92
Adam Hradiský,,FW,Dresden,2005,1,0,8,0.1,0,0,0,0,0.00,0.00,8,0.6,0.1,0,,0,1,8,3,3.00,0,0,0,0.00,-1.13
Ali Hrnjičić,de GER,MF,Holstein Kiel,2005,5,1,113,1.3,0,0,0,0,0.00,0.00,23,7.8,1.3,1,67,0,4,12,6,1.20,2,4,-2,-1.59,+0.17
Benedikt Huber,at AUT,MF,Hoffenheim,2005,9,4,511,5.7,2,2,0,0,0.35,0.35,57,35.5,5.7,4,88,2,5,32,0,1.78,16,9,+7,+1.23,+0.94
Tim Huhnholz,de GER,DF,Nürnberg,2004,6,5,406,4.5,0,0,0,0,0.00,0.00,68,28.2,4.5,5,81,4,1,1,2,2.67,12,3,+9,+2.00,+1.12
Daniel Hülsenbusch,de GER,MF,Gladbach,2005,8,4,359,4.0,1,1,0,0,0.25,0.25,45,26.6,4.0,4,77,3,4,13,4,1.13,8,9,-1,-0.25,-0.61
Tom Hülsmann,de GER,GK,Bayern Munich,2004,3,3,209,2.3,0,0,0,0,0.00,0.00,70,14.5,2.3,3,70,2,0,,0,2.33,5,3,+2,+0.86,+0.50
Ben Hüning,de GER,DF,Rot-Weiss Essen,2004,15,14,1295,14.4,2,2,0,0,0.14,0.14,86,95.9,14.4,14,90,14,1,35,0,0.60,19,35,-16,-1.11,+3.80
Jonah Husseck,de GER,DF,Dortmund,2004,4,3,287,3.2,0,0,0,0,0.00,0.00,72,21.3,3.2,3,90,3,1,17,0,2.50,7,4,+3,+0.94,-0.84
Moritz Hütter,de GER,DF,Astoria Walldorf,2005,10,3,265,2.9,0,0,0,0,0.00,0.00,27,18.4,2.9,3,52,0,7,16,4,1.10,3,12,-9,-3.06,-1.91
Gia Huy Phong,de GER,DF,Viktoria Berlin,2004,15,11,989,11.0,3,2,1,1,0.27,0.18,66,68.7,11.0,11,79,6,4,31,0,0.80,12,32,-20,-1.82,-0.62
El-Hajj Ibrahim Jeng,de GER,DF,Düsseldorf,2005,2,1,90,1.0,0,0,0,0,0.00,0.00,45,6.7,1.0,1,45,0,1,45,6,2.00,4,2,+2,+2.00,+2.00
Leonit Ibrahimi,xk KVX,FW,Union Berlin,2005,11,10,961,10.7,1,1,0,0,0.09,0.09,87,66.7,10.7,10,89,9,1,70,0,1.55,28,13,+15,+1.40,+0.65
Arijon Ibrahimović,de GER,FW,Bayern Munich,2005,11,11,921,10.2,13,10,3,3,1.27,0.98,84,64.0,10.2,11,84,7,0,,0,1.45,24,22,+2,+0.20,-0.67
Oshomah Ichue,de GER,FW,Viktoria Köln,2004,7,1,181,2.0,1,1,0,0,0.50,0.50,26,13.4,2.0,1,61,0,6,20,1,1.00,5,2,+3,+1.49,+1.88
David Igboanugo,de GER,DF,Hamburger SV,2004,15,12,1028,11.4,0,0,0,0,0.00,0.00,69,71.4,11.4,12,84,7,3,9,0,2.07,28,24,+4,+0.35,+0.13
Daniel Ihendu,de GER,DF,RB Leipzig,2005,13,10,862,9.6,1,1,0,0,0.10,0.10,66,59.9,9.6,10,77,6,3,29,1,1.85,17,17,0,0.00,-0.16
Sofiane Ikene,lu LUX,DF,Nürnberg,2005,4,3,222,2.5,0,0,0,0,0.00,0.00,56,15.4,2.5,3,72,0,1,7,0,2.25,7,2,+5,+2.03,+0.99
Darko Ilić,de GER,DF,Düsseldorf,2004,12,10,942,10.5,1,1,0,0,0.10,0.10,79,69.8,10.5,10,85,7,2,45,0,1.67,12,8,+4,+0.38,+0.82
Filip Ilic,de GER,DF,Nürnberg,2004,13,12,1098,12.2,2,2,0,0,0.16,0.16,84,76.3,12.2,12,89,11,1,25,0,2.15,27,16,+11,+0.90,-1.20
Joel Imasuen,us USA,FW,Werder Bremen,2004,16,14,1141,12.7,4,4,0,0,0.32,0.32,71,79.2,12.7,14,75,4,2,44,0,1.69,31,11,+20,+1.58,+1.88
Gabriel Imoiseza,de GER,DF,Düsseldorf,2005,3,0,43,0.5,0,0,0,0,0.00,0.00,14,3.2,0.5,0,,0,3,14,0,1.33,1,2,-1,-2.09,-2.30
Arthur Inaka Kuki,be BEL,FW,Eintracht Frankfurt,2004,11,6,510,5.7,1,1,0,0,0.18,0.18,46,35.4,5.7,6,78,4,5,9,1,1.64,16,9,+7,+1.24,+1.62
Jung Ingyom,kr KOR,FW,Leverkusen,2004,3,2,156,1.7,0,0,0,0,0.00,0.00,52,11.6,1.7,2,68,1,1,21,1,2.00,3,2,+1,+0.58,+0.28
Emir Ipek,de GER,DF,Berliner AK,2004,14,13,1157,12.9,0,0,0,0,0.00,0.00,83,80.3,12.9,13,88,11,1,7,2,0.71,14,36,-22,-1.71,-1.08
Tarek Iraki,ps PLE,DF,Berliner AK,2005,9,7,652,7.2,0,0,0,0,0.00,0.00,72,45.3,7.2,7,82,3,2,41,1,0.67,8,19,-11,-1.52,-0.03
Omran Iraqi,de GER,DF,Berliner AK,2004,10,6,589,6.5,0,0,0,0,0.00,0.00,59,40.9,6.5,6,83,2,4,23,4,0.30,4,14,-10,-1.53,-0.05
Clayton Irigoyen,lu LUX,DF,Nürnberg,2005,14,14,1203,13.4,0,0,0,0,0.00,0.00,86,83.5,13.4,14,86,10,0,,0,2.14,31,16,+15,+1.12,-0.40
Eray Işık,de GER,FW,Viktoria Köln,2004,14,12,1067,11.9,1,1,0,0,0.08,0.08,76,79.0,11.9,12,83,6,2,38,0,1.50,17,17,0,0.00,+0.64
Inas Islamović,ba BIH,DF,Bonner,2005,14,14,1256,14.0,0,0,0,0,0.00,0.00,90,93.0,14.0,14,90,12,0,,0,0.93,15,31,-16,-1.15,+0.77
Venhar Ismailji,de GER,MF,Hilden,2004,13,11,881,9.8,3,3,0,0,0.31,0.31,68,65.3,9.8,11,75,6,2,26,1,0.38,14,20,-6,-0.61,+1.50
Romeo Ivelj,hr CRO,MF,Augsburg,2005,12,9,799,8.9,0,0,0,0,0.00,0.00,67,55.5,8.9,9,80,4,3,27,0,1.17,12,20,-8,-0.90,-1.60
Emre İzci,,DF,Berliner AK,2004,13,11,1072,11.9,0,0,0,0,0.00,0.00,82,74.4,11.9,11,88,10,2,55,1,0.77,14,31,-17,-1.43,+0.28
Ken Izekor,de GER,FW,Leverkusen,2007,2,2,176,2.0,0,0,0,0,0.00,0.00,88,13.0,2.0,2,88,1,0,,0,0.50,2,3,-1,-0.51,-0.97
Wisdom Izuwa,de GER,DF,Rot-Weiß Oberhausen,2004,10,7,667,7.4,0,0,0,0,0.00,0.00,67,49.4,7.4,7,77,5,3,42,1,0.80,5,14,-9,-1.21,-0.16
Tobias Jäger,de GER,GK,Augsburg,2005,3,3,270,3.0,0,0,0,0,0.00,0.00,90,18.8,3.0,3,90,3,0,,12,1.67,11,7,+4,+1.33,+1.87
Max Jägerbauer,de GER,MF,1860 Munich,2005,9,3,304,3.4,0,0,0,0,0.00,0.00,34,21.1,3.4,3,64,0,6,19,3,1.67,8,8,0,0.00,-0.32
Albion Jahaj,de GER,MF,Union Berlin,2005,4,4,227,2.5,0,0,0,0,0.00,0.00,57,15.8,2.5,4,57,0,0,,1,1.00,2,6,-4,-1.59,-3.29
Luis Jahraus,de GER,MF,St Pauli,2005,8,2,240,2.7,2,2,0,0,0.75,0.75,30,16.7,2.7,2,52,0,6,23,3,1.63,6,7,-1,-0.37,-1.05
Leonid Jaisi,de GER,MF,Viktoria Berlin,2004,1,1,45,0.5,0,0,0,0,0.00,0.00,45,3.1,0.5,1,45,0,0,,0,0.00,0,2,-2,-4.00,-2.45
