Player,Nation_std,Pos_std,Squad_std,Born_std,Playing Time_MP_std,Playing Time_Starts,Playing Time_Min_std,Playing Time_90s_std,Performance_Gls,Performance_G-PK,Performance_PK,Performance_PKatt,Per 90 Minutes_Gls,Per 90 Minutes_G-PK,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s_match,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off
Jesper Becker,de GER,MF,St Pauli,2009,3,1,120,1.3,0,0,0,0,0.00,0.00,40,11.1,1.3,1,74,0,2,23,0,1.00,2,3,-1,-0.75,-1.03
Rochael Becker,de GER,MF,Dresden,2008,12,4,385,4.3,2,2,0,0,0.47,0.47,32,30.6,4.3,4,41,0,8,28,0,0.83,8,13,-5,-1.17,+0.58
Leon Beer,de GER,DF,Stuttgarter Kickers,2008,12,11,967,10.7,0,0,0,0,0.00,0.00,81,89.5,10.7,11,87,8,1,10,0,0.67,19,34,-15,-1.40,+3.38
Jan-Ole Beerlink,de GER,MF,Meppen,2008,3,0,23,0.3,0,0,0,0,0.00,0.00,8,1.8,0.3,0,,0,3,8,4,2.00,0,0,0,0.00,+0.07
Niklas Behr,de GER,DF,Karlsruher,2007,9,9,791,8.8,1,1,0,0,0.11,0.11,88,73.2,8.8,9,88,8,0,,0,0.67,14,22,-8,-0.91,-0.91
Ilirjan Behrami,de GER,MF,Meppen,2007,3,0,36,0.4,0,0,0,0,0.00,0.00,12,2.9,0.4,0,,0,3,12,2,0.33,0,1,-1,-2.50,-2.50
Leander Beimborn,de GER,DF,Magdeburg,2009,1,1,90,1.0,0,0,0,0,0.00,0.00,90,7.1,1.0,1,90,1,0,,0,1.00,1,1,0,0.00,+0.54
Ben Beißmann,de GER,DF,Schott Mainz,2007,4,2,183,2.0,0,0,0,0,0.00,0.00,46,16.9,2.0,2,71,0,2,21,0,0.75,4,7,-3,-1.48,+3.54
Alen Bejtović,rs SRB,FW,Dresden,2008,5,0,91,1.0,0,0,0,0,0.00,0.00,18,7.2,1.0,0,,0,5,18,0,0.80,3,7,-4,-3.96,-2.57
Max Belger,de GER,DF,Hannover 96,2007,7,4,353,3.9,0,0,0,0,0.00,0.00,50,32.7,3.9,4,82,3,3,8,1,2.29,6,7,-1,-0.25,-2.61
Yousef Bellahsen,ma MAR,DF,Gladbach,2008,11,11,907,10.1,1,1,0,0,0.10,0.10,82,72.0,10.1,11,82,8,0,,0,2.09,31,17,+14,+1.39,+1.90
Niklas Bellmann,de GER,DF,Elversberg,2007,12,12,1038,11.5,0,0,0,0,0.00,0.00,87,96.1,11.5,12,87,10,0,,0,0.42,12,41,-29,-2.51,-4.66
Karim Benali,de GER,DF,Schott Mainz,2007,12,11,956,10.6,2,1,1,1,0.19,0.09,80,88.5,10.6,11,83,8,1,45,0,0.25,8,44,-36,-3.39,+8.95
Trevor Benedict,de GER,FW,Wolfsburg,2007,11,10,821,9.1,7,5,2,2,0.77,0.55,75,76.0,9.1,10,79,3,1,30,0,2.73,31,9,+22,+2.41,-0.72
Bilal Bengharda,de GER,FW,Hannover 96,2008,11,9,731,8.1,1,1,0,0,0.12,0.12,66,67.7,8.1,9,74,2,2,31,0,2.09,21,10,+11,+1.35,-0.45
Elias Benkara,dz ALG,DF,Dortmund,2007,4,4,319,3.5,0,0,0,0,0.00,0.00,80,29.5,3.5,4,80,2,0,,0,2.50,11,2,+9,+2.54,+1.00
Amir Bennis,de GER,DF,Wehen Wiesbaden,2007,9,7,645,7.2,0,0,0,0,0.00,0.00,72,59.7,7.2,7,88,6,2,16,0,1.11,18,18,0,0.00,0.00
Mohamed Benslaiman,lu LUX,MF,Kaiserslautern,2007,10,9,670,7.4,3,3,0,0,0.40,0.40,67,62.0,7.4,9,71,1,1,30,0,2.10,13,8,+5,+0.67,+0.23
Jakob Benz,de GER,MF,Freiburg,2008,4,0,84,0.9,0,0,0,0,0.00,0.00,21,7.8,0.9,0,,0,4,21,2,2.25,1,0,+1,+1.07,+0.80
Lynes Benza,ao ANG,FW,Rot-Weiss Essen,2008,7,3,321,3.6,2,2,0,0,0.56,0.56,46,29.7,3.6,3,70,0,4,28,0,0.57,11,4,+7,+1.96,+3.03
Mussie Beraky,de GER,DF,Kickers Offenbach,2007,9,8,647,7.2,2,2,0,0,0.28,0.28,72,59.9,7.2,8,75,4,1,45,0,0.44,13,37,-24,-3.34,+1.03
Kian Berg,de GER,MF,Schott Mainz,2008,1,0,10,0.1,0,0,0,0,0.00,0.00,10,0.9,0.1,0,,0,1,10,0,0.00,0,1,-1,-9.00,-4.63
Tim Berger,de GER,MF,Nürnberg,2008,9,2,248,2.8,0,0,0,0,0.00,0.00,28,23.0,2.8,2,85,1,7,11,2,2.22,2,2,0,0.00,-1.30
Jonah Berghoff,de GER,DF,Leverkusen,2008,11,10,845,9.4,7,6,1,1,0.75,0.64,77,78.2,9.4,10,84,8,1,1,0,2.09,27,11,+16,+1.70,-3.66
Delf Berndt,de GER,DF,Holstein Kiel,2008,3,0,43,0.5,0,0,0,0,0.00,0.00,14,4.0,0.5,0,,0,3,14,0,2.00,2,1,+1,+2.09,+1.66
Jonas Berndt,de GER,MF,Rot-Weiß Erfurt,2008,11,8,679,7.5,1,1,0,0,0.13,0.13,62,62.9,7.5,8,73,4,3,32,0,0.36,7,29,-22,-2.92,-2.02
Mohammed Berrahou,de GER,FW,MSV Duisburg,2007,11,11,934,10.4,3,3,0,0,0.29,0.29,85,86.5,10.4,11,85,6,0,,0,0.91,10,10,0,0.00,+1.23
Felix Bertels,de GER,DF,Paderborn 07,2008,11,11,865,9.6,0,0,0,0,0.00,0.00,79,68.7,9.6,11,79,7,0,,0,1.64,22,16,+6,+0.62,-1.65
Philipp Besch,de GER,MF,Elversberg,2007,6,6,448,5.0,0,0,0,0,0.00,0.00,75,41.5,5.0,6,75,2,0,,0,0.67,7,12,-5,-1.00,+2.27
Philipp Besch,de GER,MF,Elversberg,2007,6,6,448,5.0,0,0,0,0,0.00,0.00,37,6.8,0.8,1,56,0,1,17,0,3.00,0,0,0,0.00,-0.63
Philipp Besch,de GER,MF,Kaiserslautern,2007,2,1,73,0.8,0,0,0,0,0.00,0.00,75,41.5,5.0,6,75,2,0,,0,0.67,7,12,-5,-1.00,+2.27
Philipp Besch,de GER,MF,Kaiserslautern,2007,2,1,73,0.8,0,0,0,0,0.00,0.00,37,6.8,0.8,1,56,0,1,17,0,3.00,0,0,0,0.00,-0.63
Dominik Bešlić,de GER,DF,Stuttgarter Kickers,2008,6,3,317,3.5,0,0,0,0,0.00,0.00,53,29.4,3.5,3,85,2,3,20,2,0.50,6,14,-8,-2.27,-0.74
Chris Bessambo,de GER,MF,BTSV,2008,3,1,109,1.2,0,0,0,0,0.00,0.00,36,10.1,1.2,1,90,1,2,10,9,1.00,7,1,+6,+4.95,+6.53
Pierre Bettinger,fr FRA,MF,Elversberg,2008,3,0,69,0.8,0,0,0,0,0.00,0.00,23,6.4,0.8,0,,0,3,23,1,0.00,0,4,-4,-5.22,-3.08
Chris Beyersdorf,de GER,DF,Gladbach,2007,7,5,526,5.8,0,0,0,0,0.00,0.00,75,41.7,5.8,5,90,4,2,39,0,2.14,17,14,+3,+0.51,-0.59
Taykut Bezel,de GER,DF,Energie Cottbus,2007,9,5,438,4.9,1,1,0,0,0.21,0.21,49,34.8,4.9,5,79,3,4,11,2,2.11,15,9,+6,+1.23,-0.41
Zian Biazid,de GER,FW,Hoffenheim,,2,1,112,1.2,1,1,0,0,0.80,0.80,56,10.4,1.2,1,90,1,1,22,0,2.00,3,3,0,0.00,-2.42
Edin Biber,de GER,MF,Gladbach,2009,1,1,90,1.0,1,1,0,0,1.00,1.00,90,7.1,1.0,1,90,1,0,,0,3.00,4,2,+2,+2.00,+1.23
Nico Biedermann,de GER,GK,Hoffenheim,2008,10,10,900,10.0,0,0,0,0,0.00,0.00,90,83.3,10.0,10,90,10,0,,0,2.30,31,13,+18,+1.80,-2.20
Finn Bierle,de GER,FW,Karlsruher,2008,10,10,862,9.6,0,0,0,0,0.00,0.00,86,79.8,9.6,10,86,8,0,,0,0.70,16,24,-8,-0.84,-0.84
Julian Bierschenk,de GER,DF,MSV Duisburg,2009,1,0,6,0.1,0,0,0,0,0.00,0.00,6,0.6,0.1,0,,0,1,6,0,0.00,0,0,0,0.00,+0.17
Sam Binz,de GER,MF,FSV Frankfurt,2008,9,2,312,3.5,1,1,0,0,0.29,0.29,35,28.9,3.5,2,67,0,7,25,0,0.89,3,8,-5,-1.44,-0.15
Muhammed Birinci,de GER,DF,FSV Frankfurt,2007,7,2,312,3.5,0,0,0,0,0.00,0.00,45,28.9,3.5,2,90,2,5,26,0,0.43,4,9,-5,-1.44,-0.15
Noah Birkenpesch,de GER,MF,Werder Bremen,2008,12,10,812,9.0,1,1,0,0,0.11,0.11,68,75.2,9.0,10,78,3,2,18,0,0.75,14,21,-7,-0.78,+0.57
Nick Birnstein,de GER,FW,Dresden,2008,13,13,974,10.8,6,4,2,2,0.55,0.37,75,77.3,10.8,13,75,4,0,,0,0.77,16,29,-13,-1.20,+1.63
Vincent Bischoff,de GER,MF,Osnabrück,2007,12,10,788,8.8,0,0,0,0,0.00,0.00,66,62.5,8.8,10,67,2,2,62,1,0.08,5,26,-21,-2.40,-1.25
Jason Bissi Mouelle,de GER,DF,Hamburger SV,2008,12,12,1034,11.5,1,1,0,0,0.09,0.09,86,95.7,11.5,12,86,11,0,,0,2.83,39,14,+25,+2.18,+4.13
Lucas Bittner,de GER,DF,Rot-Weiss Essen,2007,8,1,199,2.2,1,1,0,0,0.45,0.45,25,18.4,2.2,1,45,0,7,22,0,1.38,6,5,+1,+0.45,+0.76
Maurice Bittroff,de GER,FW,Darmstadt 98,2008,7,4,377,4.2,3,2,1,1,0.72,0.48,54,34.9,4.2,4,72,1,3,30,0,0.71,9,11,-2,-0.48,-0.48
Lowe Bjerlestam,de GER,GK,Rot-Weiß Oberhausen,2008,10,10,900,10.0,0,0,0,0,0.00,0.00,90,71.4,10.0,10,90,10,0,,4,1.80,18,16,+2,+0.20,+1.95
Aiden Blackwell,us USA,FW,Schott Mainz,2007,3,1,89,1.0,1,1,0,0,1.01,1.01,30,8.2,1.0,1,31,0,2,29,0,0.00,1,5,-4,-4.04,+0.41
Keanu Blasa,de GER,MF,Darmstadt 98,2008,9,3,345,3.8,0,0,0,0,0.00,0.00,38,31.9,3.8,3,66,0,6,25,1,1.44,8,5,+3,+0.78,+1.39
Tim Blaszczak,de GER,MF,Union Berlin,2007,12,10,882,9.8,2,2,0,0,0.20,0.20,74,70.0,9.8,10,82,6,2,33,0,2.83,35,8,+27,+2.76,+1.80
Levin Blättermann,de GER,DF,St Pauli,2007,8,8,703,7.8,0,0,0,0,0.00,0.00,88,65.1,7.8,8,88,7,0,,1,1.25,15,14,+1,+0.13,-0.11
Franz Bleicher,de GER,DF,Augsburg,2007,3,3,251,2.8,1,1,0,0,0.36,0.36,84,23.2,2.8,3,84,1,0,,0,3.00,8,0,+8,+2.87,+2.43
Christian Blos Llorente,de GER,MF,Schott Mainz,2007,5,0,114,1.3,0,0,0,0,0.00,0.00,23,10.6,1.3,0,,0,5,23,0,0.00,2,9,-7,-5.53,-1.24
Harrison Boadi,de GER,MF,Viktoria Berlin,2008,3,1,122,1.4,0,0,0,0,0.00,0.00,41,11.3,1.4,1,45,0,2,39,0,0.00,1,8,-7,-5.16,-3.94
Fiete Bock,de GER,FW,Hansa Rostock,2007,4,4,360,4.0,0,0,0,0,0.00,0.00,90,33.3,4.0,4,90,4,0,,0,0.75,5,8,-3,-0.75,-1.75
Nick Bodon,de GER,GK,Schalke 04,2007,13,13,1170,13.0,0,0,0,0,0.00,0.00,90,92.9,13.0,13,90,13,0,,1,2.23,28,16,+12,+0.92,-3.08
Ben Boettjer,de GER,MF,Kickers Offenbach,2009,1,0,45,0.5,0,0,0,0,0.00,0.00,45,4.2,0.5,0,,0,1,45,0,0.00,0,6,-6,-12.00,-8.61
Dmytro Bohdanov,ua UKR,MF,Union Berlin,2007,6,6,471,5.2,10,9,1,1,1.91,1.72,79,37.4,5.2,6,79,2,0,,0,2.67,18,3,+15,+2.87,+1.04
Tim Boldt,de GER,FW,Karlsruher,2008,12,10,849,9.4,3,3,0,0,0.32,0.32,71,78.6,9.4,10,81,5,2,22,0,0.83,16,23,-7,-0.74,-0.35
Sebastian Boltersdorf,de GER,DF,Bochum,2007,10,4,485,5.4,0,0,0,0,0.00,0.00,49,44.9,5.4,4,88,3,6,23,2,2.40,15,7,+8,+1.48,-0.18
Henrik Bomers,de GER,DF,Hamburger SV,2008,3,0,49,0.5,0,0,0,0,0.00,0.00,16,4.5,0.5,0,,0,3,16,0,3.00,2,0,+2,+3.67,+1.75
Yanik Boos,de GER,DF,Freiburg,2008,12,12,1059,11.8,1,1,0,0,0.08,0.08,88,98.1,11.8,12,88,11,0,,0,1.58,27,23,+4,+0.34,+0.34
Emil Borchardt,de GER,MF,Meppen,2008,8,4,410,4.6,1,1,0,0,0.22,0.22,51,32.5,4.6,4,72,1,4,31,0,1.25,11,11,0,0.00,+0.11
Louis Borges Malu,de GER,FW,Hamburger SV,2008,6,0,177,2.0,0,0,0,0,0.00,0.00,30,16.4,2.0,0,,0,6,30,0,3.00,8,4,+4,+2.03,+0.04
Mattheo Börsch,de GER,MF,Rot-Weiß Erfurt,2008,6,1,170,1.9,0,0,0,0,0.00,0.00,28,15.7,1.9,1,45,0,5,25,0,0.00,1,7,-6,-3.18,-1.20
Ioan Bosneag,de GER,FW,Augsburg,2007,10,3,386,4.3,1,1,0,0,0.23,0.23,39,35.7,4.3,3,83,2,7,19,1,2.00,8,3,+5,+1.17,+0.26
Kimi Boss,de GER,MF,Schott Mainz,2007,11,11,990,11.0,0,0,0,0,0.00,0.00,90,91.7,11.0,11,90,11,0,,0,0.27,7,56,-49,-4.45,-0.45
Linus Bötjer,de GER,DF,Werder Bremen,2008,1,1,63,0.7,0,0,0,0,0.00,0.00,63,5.8,0.7,1,63,0,0,,6,0.00,0,3,-3,-4.29,-3.58
Ayub Bouiyoaran,de GER,DF,Blumenthaler,2008,2,2,124,1.4,0,0,0,0,0.00,0.00,62,11.5,1.4,2,62,0,0,,2,0.00,0,9,-9,-6.53,-4.74
Yassin Boulehris,de GER,MF,Berliner AK,2008,9,3,308,3.4,0,0,0,0,0.00,0.00,34,24.4,3.4,3,72,1,6,16,2,1.67,3,6,-3,-0.88,-0.88
Sami Bousfia,de GER,MF,Kaiserslautern,2007,12,5,515,5.7,0,0,0,0,0.00,0.00,43,47.7,5.7,5,69,0,7,24,0,2.00,8,8,0,0.00,-1.12
Marcello Bouvier,de GER,FW,Eintracht Frankfurt,2009,2,0,67,0.7,0,0,0,0,0.00,0.00,34,6.2,0.7,0,,0,2,34,1,0.00,0,3,-3,-4.03,-4.47
Nevio Bove,de GER,MF,Heidenheim,2008,9,8,658,7.3,3,3,0,0,0.41,0.41,73,60.9,7.3,8,79,2,1,23,0,2.33,20,9,+11,+1.50,+0.22
Damjan Brajović,de GER,GK,Schott Mainz,2007,7,7,630,7.0,0,0,0,0,0.00,0.00,90,58.3,7.0,7,90,7,0,,3,0.00,4,37,-33,-4.71,-0.71
Ole Brammer,de GER,DF,Wolfsburg,2007,1,0,28,0.3,0,0,0,0,0.00,0.00,28,2.6,0.3,0,,0,1,28,1,3.00,4,0,+4,+12.86,+10.55
Elias Brands,de GER,DF,Bochum,2008,6,1,64,0.7,0,0,0,0,0.00,0.00,11,5.9,0.7,1,45,0,5,4,1,2.00,2,3,-1,-1.41,-3.18
Fynn Braun,de GER,DF,Karlsruher,2007,5,3,284,3.2,2,2,0,0,0.63,0.63,57,26.3,3.2,3,90,3,2,7,2,0.60,3,7,-4,-1.27,-0.82
Hugo Braun,de GER,MF,Carl Zeiss Jena,2008,6,1,131,1.5,1,1,0,0,0.69,0.69,22,12.1,1.5,1,66,0,5,13,0,1.50,6,4,+2,+1.37,+1.85
Liam Bräunig,de GER,MF,Erzgebirge Aue,2007,6,3,265,2.9,0,0,0,0,0.00,0.00,44,21.0,2.9,3,64,0,3,24,0,1.00,3,6,-3,-1.02,+0.25
Veit Breitschaft,de GER,DF,Ingolstadt,2007,11,11,990,11.0,0,0,0,0,0.00,0.00,90,91.7,11.0,11,90,11,0,,0,1.73,32,20,+12,+1.09,+2.09
Marlon Brill,de GER,MF,Rot-Weiß Oberhausen,2007,14,14,1253,13.9,3,3,0,0,0.22,0.22,90,99.4,13.9,14,90,12,0,,0,1.57,23,26,-3,-0.22,+25.50
Michel Brinker,de GER,FW,Meppen,2008,5,0,43,0.5,0,0,0,0,0.00,0.00,9,3.4,0.5,0,,0,5,9,1,1.00,0,2,-2,-4.19,-4.26
Dinaylo Brito,nl NED,MF,Wolfsburg,2009,8,5,491,5.5,1,1,0,0,0.18,0.18,61,45.5,5.5,5,77,3,3,36,0,2.63,12,7,+5,+0.92,-3.06
Amar Brkić,id IDN,MF,Darmstadt 98,2007,11,9,791,8.8,0,0,0,0,0.00,0.00,72,73.2,8.8,9,82,6,2,25,0,1.27,23,21,+2,+0.23,+1.47
Stjepan Brkić,de GER,FW,FSV Frankfurt,2007,5,3,175,1.9,0,0,0,0,0.00,0.00,35,16.2,1.9,3,51,0,2,11,0,1.00,2,7,-5,-2.57,-1.48
Mads Bröcker,de GER,MF,RB Leipzig,2008,12,7,667,7.4,3,3,0,0,0.40,0.40,56,61.8,7.4,7,71,2,5,34,0,2.75,29,5,+24,+3.24,+0.84
Moritz Bronner,de GER,DF,Unterhaching,2009,9,9,800,8.9,0,0,0,0,0.00,0.00,89,74.1,8.9,9,89,8,0,,0,0.78,11,27,-16,-1.80,-3.09
Evan Brown,ca CAN,FW,Ulm,2007,6,6,430,4.8,2,2,0,0,0.42,0.42,72,39.8,4.8,6,72,0,0,,0,1.83,17,6,+11,+2.30,+2.58
Florian Brück,de GER,GK,Elversberg,2008,2,2,180,2.0,0,0,0,0,0.00,0.00,90,16.7,2.0,2,90,2,0,,5,0.00,0,4,-4,-2.00,+0.40
Lenny Bruckert,de GER,MF,Karlsruher,2008,8,7,527,5.9,0,0,0,0,0.00,0.00,66,48.8,5.9,7,71,1,1,29,3,0.88,7,12,-5,-0.85,-0.37
William Brüggemann,de GER,MF,Hamburger SV,2008,1,0,18,0.2,0,0,0,0,0.00,0.00,18,1.7,0.2,0,,0,1,18,0,3.00,3,0,+3,+15.00,+13.22
Florian Brumley,de GER,MF,Preußen Münster,2008,1,0,7,0.1,0,0,0,0,0.00,0.00,7,0.6,0.1,0,,0,1,7,2,3.00,0,0,0,0.00,-0.36
Jakob Brune,de GER,DF,Rot-Weiß Oberhausen,2008,13,11,871,9.7,0,0,0,0,0.00,0.00,67,69.1,9.7,11,76,7,2,15,1,1.46,14,25,-11,-1.14,-2.52
Jonas Buchberger,de GER,DF,Darmstadt 98,2007,3,3,229,2.5,2,2,0,0,0.79,0.79,76,21.2,2.5,3,76,0,0,,0,1.33,4,2,+2,+0.79,+1.21
Lukas Buchmüller,de GER,MF,Blumenthaler,2007,5,1,119,1.3,0,0,0,0,0.00,0.00,24,11.0,1.3,1,59,0,4,15,0,0.60,2,7,-5,-3.78,-1.63
Dustin Buck,de GER,FW,Leverkusen,2008,9,8,621,6.9,6,6,0,0,0.87,0.87,69,57.5,6.9,8,74,4,1,30,0,2.11,17,7,+10,+1.45,-2.47
Marten Buck,de GER,DF,Werder Bremen,2008,8,7,638,7.1,0,0,0,0,0.00,0.00,80,59.1,7.1,7,85,6,1,45,1,1.13,14,14,0,0.00,+2.24
Jan-Luca Bugaj,de GER,FW,Hamburger SV,2007,8,4,265,2.9,2,2,0,0,0.68,0.68,33,24.5,2.9,4,53,0,4,14,0,2.75,8,4,+4,+1.36,-0.85
Adem Bukvic,de GER,MF,Osnabrück,2008,13,10,792,8.8,0,0,0,0,0.00,0.00,61,62.9,8.8,10,76,6,3,11,0,0.31,10,25,-15,-1.70,+0.60
Ömer Bulut,de GER,FW,Blumenthaler,2007,9,4,317,3.5,0,0,0,0,0.00,0.00,35,29.4,3.5,4,54,0,5,21,0,0.33,7,14,-7,-1.99,+0.49
Bjarne Bünger,de GER,GK,Meppen,2008,14,14,1260,14.0,0,0,0,0,0.00,0.00,90,100.0,14.0,14,90,14,0,,0,1.21,31,32,-1,-0.07,
Francesco Buono,de GER,MF,Leverkusen,2007,2,2,116,1.3,0,0,0,0,0.00,0.00,58,10.7,1.3,2,58,0,0,,0,1.50,5,2,+3,+2.33,-0.19
Gabriel Burger,de GER,GK,Jahn Regensburg,2008,1,1,90,1.0,0,0,0,0,0.00,0.00,90,8.3,1.0,1,90,1,0,,4,0.00,3,5,-2,-2.00,-2.00
Glenn Burger,de GER,FW,Wehen Wiesbaden,2007,9,6,512,5.7,0,0,0,0,0.00,0.00,57,47.4,5.7,6,78,4,3,15,2,1.44,11,12,-1,-0.18,-0.33
Jan Bürger,de GER,DF,Wolfsburg,2007,8,8,701,7.8,1,1,0,0,0.13,0.13,88,64.9,7.8,8,88,5,0,,0,3.00,29,4,+25,+3.21,+1.78
Hannes Burkhardt,de GER,DF,Heidenheim,2008,12,12,1058,11.8,0,0,0,0,0.00,0.00,88,98.0,11.8,12,88,10,0,,0,2.25,28,13,+15,+1.28,-6.91
Till Burkhardt,de GER,MF,Dortmund,2010,1,0,13,0.1,0,0,0,0,0.00,0.00,13,1.2,0.1,0,,0,1,13,0,3.00,0,1,-1,-6.92,-8.86
Julian Bürkle,de GER,FW,Sandhausen,2008,9,9,642,7.1,0,0,0,0,0.00,0.00,71,59.4,7.1,9,71,2,0,,0,1.33,10,15,-5,-0.70,+2.18
Kim Burret,de GER,FW,Darmstadt 98,2009,3,3,190,2.1,0,0,0,0,0.00,0.00,63,17.6,2.1,3,63,0,0,,0,1.33,7,9,-2,-0.95,-0.95
Oliwer Błaszczyk,pl POL,DF,Bochum,2007,11,3,327,3.6,1,1,0,0,0.28,0.28,30,30.3,3.6,3,55,0,8,20,0,2.45,13,6,+7,+1.93,+0.49
Colin Cafaro,ch SUI,MF,Rot-Weiß Erfurt,2008,3,0,50,0.6,0,0,0,0,0.00,0.00,17,4.6,0.6,0,,0,3,17,1,1.00,2,2,0,0.00,+2.27
Berk Çakallioğllu,,MF,Hamburger SV,2009,1,0,16,0.2,1,1,0,0,5.63,5.63,16,1.5,0.2,0,,0,1,16,0,3.00,1,1,0,0.00,-2.03
Can Çamlica,de GER,MF,Elversberg,2008,7,4,355,3.9,0,0,0,0,0.00,0.00,51,32.9,3.9,4,62,1,3,36,1,0.14,4,13,-9,-2.28,+0.08
Noah Çandır,de GER,MF,Schalke 04,2008,7,1,125,1.4,0,0,0,0,0.00,0.00,18,9.9,1.4,1,59,0,6,11,1,1.86,1,3,-2,-1.44,-2.87
Maycon Cardozo,br BRA,MF,Bayern Munich,2008,12,8,674,7.5,4,4,0,0,0.53,0.53,56,62.4,7.5,8,68,0,4,32,0,2.08,15,9,+6,+0.80,-1.19
Vincent Carus,de GER,DF,Viktoria Köln,2007,11,11,794,8.8,0,0,0,0,0.00,0.00,72,73.5,8.8,11,72,3,0,,0,1.27,13,13,0,0.00,-1.89
Simeon Castano Bader,de GER,GK,Karlsruher,2007,2,2,180,2.0,0,0,0,0,0.00,0.00,90,16.7,2.0,2,90,2,0,,7,0.00,3,8,-5,-2.50,-2.20
Andrej Čavić,de GER,DF,Augsburg,2009,1,1,90,1.0,0,0,0,0,0.00,0.00,90,8.3,1.0,1,90,1,0,,0,3.00,1,0,+1,+1.00,0.00
Haci Çelik,de GER,MF,Alemannia Aachen,2008,4,1,122,1.4,0,0,0,0,0.00,0.00,31,11.3,1.4,1,75,0,3,16,4,0.50,0,3,-3,-2.21,-0.99
Valon Cena,xk KVX,MF,Dortmund,2007,11,4,510,5.7,0,0,0,0,0.00,0.00,46,47.2,5.7,4,84,3,7,25,0,2.36,16,11,+5,+0.88,-1.80
Mikail Cetin,de GER,MF,Alemannia Aachen,2008,5,2,173,1.9,0,0,0,0,0.00,0.00,35,16.0,1.9,2,59,0,3,18,0,0.60,0,5,-5,-2.60,-1.51
Aboubaker El Chaar,de GER,MF,Viktoria Köln,2007,11,11,833,9.3,2,2,0,0,0.22,0.22,76,77.1,9.3,11,76,1,0,,0,1.27,14,12,+2,+0.22,-1.24
Bilal Charkaoui,de GER,DF,Rot-Weiss Essen,2008,5,0,127,1.4,0,0,0,0,0.00,0.00,25,11.8,1.4,0,,0,5,25,3,1.80,5,1,+4,+2.83,+3.40
Neo Che,us USA,MF,Ingolstadt,2007,2,0,40,0.4,0,0,0,0,0.00,0.00,20,3.7,0.4,0,,0,2,20,1,1.50,2,1,+1,+2.25,+1.38
Yasin Chebil,de GER,MF,Wolfsburg,2007,9,8,615,6.8,1,1,0,0,0.15,0.15,68,56.9,6.8,8,75,3,1,14,0,2.67,23,9,+14,+2.05,-1.24
Salim Chekrouni,de GER,MF,Alemannia Aachen,2007,12,12,1028,11.4,0,0,0,0,0.00,0.00,86,95.2,11.4,12,86,9,0,,0,0.67,11,27,-16,-1.40,-1.40
Sadiki Chemwor,de GER,FW,Bayern Munich,2008,10,8,610,6.8,0,0,0,0,0.00,0.00,61,56.5,6.8,8,71,1,2,23,0,2.20,19,10,+9,+1.33,+0.18
Sami Chentoufi,de GER,MF,Rot-Weiß Erfurt,2007,9,9,790,8.8,0,0,0,0,0.00,0.00,88,73.1,8.8,9,88,8,0,,0,0.44,7,26,-19,-2.16,+0.01
Nikolaos Cheridis,de GER,MF,Kickers Offenbach,2009,1,0,23,0.3,0,0,0,0,0.00,0.00,23,2.1,0.3,0,,0,1,23,0,0.00,0,5,-5,-19.57,-16.16
Salem Chettibi,de GER,DF,Stuttgarter Kickers,2007,8,8,673,7.5,2,2,0,0,0.27,0.27,84,62.3,7.5,8,84,6,0,,0,1.00,14,22,-8,-1.07,+1.80
Aidan Chikeme,de GER,DF,Düsseldorf,2007,8,5,431,4.8,0,0,0,0,0.00,0.00,54,39.9,4.8,5,74,4,3,20,2,1.25,9,8,+1,+0.21,-0.07
Levin Chiumento,de GER,FW,Nürnberg,2007,4,4,347,3.9,4,4,0,0,1.04,1.04,87,32.1,3.9,4,87,2,0,,0,2.25,11,4,+7,+1.82,+1.20
Oleksandr Chuzhykov,ua UKR,MF,Blumenthaler,2007,12,12,1054,11.7,3,3,0,0,0.26,0.26,88,97.6,11.7,12,88,9,0,,0,0.50,17,46,-29,-2.48,-5.94
Florian Cichonski,de GER,DF,Darmstadt 98,2008,2,0,25,0.3,0,0,0,0,0.00,0.00,13,2.3,0.3,0,,0,2,13,4,1.50,0,0,0,0.00,+0.17
Jakub Cierach,pl POL,DF,Hansa Rostock,2007,9,7,678,7.5,0,0,0,0,0.00,0.00,75,62.8,7.5,7,90,7,2,24,0,1.33,11,16,-5,-0.66,-2.90
Tarik Čirak,ba BIH,DF,Unterhaching,2009,6,6,540,6.0,1,1,0,0,0.17,0.17,90,50.0,6.0,6,90,6,0,,0,1.00,12,21,-9,-1.50,-1.00
Kryštof Čížek,cz CZE,MF,Hoffenheim,2008,2,2,113,1.3,1,1,0,0,0.80,0.80,57,10.5,1.3,2,57,0,0,,0,2.00,3,1,+2,+1.59,-0.64
Fabian Classen,de GER,DF,FSV Frankfurt,2008,10,2,384,4.3,0,0,0,0,0.00,0.00,38,35.6,4.3,2,68,0,8,31,0,0.50,3,10,-7,-1.64,-0.48
Noah Codjo-Evora,fr FRA,FW,Bayern Munich,2007,4,1,153,1.7,1,1,0,0,0.59,0.59,38,14.2,1.7,1,80,0,3,24,0,2.25,4,3,+1,+0.59,-0.77
