Player,Nation_std,Pos_std,Squad_std,Born_std,Playing Time_MP_std,Playing Time_Starts,Playing Time_Min_std,Playing Time_90s_std,Performance_Gls,Performance_G-PK,Performance_PK,Performance_PKatt,Per 90 Minutes_Gls,Per 90 Minutes_G-PK,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s_match,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off
Mika Khadr,de GER,MF,Schalke 04,2006,24,24,2131,23.7,1,1,0,0,0.04,0.04,89,91.1,23.7,24,89,23,0,,0,1.71,40,30,+10,+0.42,-1.73
Elias-Sophién Khadraoui,ma MAR,MF,Gladbach,2006,1,0,14,0.2,0,0,0,0,0.00,0.00,14,0.6,0.2,0,,0,1,14,4,3.00,0,0,0,0.00,-1.63
Riyazoddin Khalili,af AFG,FW,Nürnberg,2006,17,7,823,9.1,0,0,0,0,0.00,0.00,48,35.2,9.1,7,79,4,10,27,2,1.24,20,28,-8,-0.87,-0.82
Mohammed Khan,de GER,FW,Osnabrück,2006,15,11,950,10.6,2,2,0,0,0.19,0.19,63,40.6,10.6,11,80,1,4,19,2,1.13,23,24,-1,-0.09,+1.14
Xaver Kiefersauer,de GER,MF,1860 Munich,2005,24,24,2126,23.6,1,1,0,0,0.04,0.04,89,90.9,23.6,24,89,22,0,,0,1.46,33,31,+2,+0.08,+1.77
Lucas Kiewitt,de GER,DF,Arminia,2006,24,24,2160,24.0,1,1,0,0,0.04,0.04,90,92.3,24.0,24,90,24,0,,0,1.04,26,45,-19,-0.79,+0.71
Mykyta Kildiiarov,ua UKR,DF,MSV Duisburg,2005,20,13,1074,11.9,0,0,0,0,0.00,0.00,54,45.9,11.9,13,72,4,7,20,2,1.10,18,20,-2,-0.17,-0.45
Juri Kirchmayr,at AUT,GK,Wolfsburg,2005,22,22,1980,22.0,0,0,0,0,0.00,0.00,90,84.6,22.0,22,90,22,0,,0,2.27,72,16,+56,+2.55,-0.45
Akim Kister,de GER,DF,Leverkusen,2006,20,11,938,10.4,1,1,0,0,0.10,0.10,47,40.1,10.4,11,77,3,9,10,5,1.90,22,11,+11,+1.06,+0.09
Glory Kiveta-Ndongalasiya,de GER,MF,Hamburger SV,2005,15,13,1097,12.2,8,8,0,0,0.66,0.66,73,46.9,12.2,13,80,6,2,32,1,1.47,25,28,-3,-0.25,-0.03
Shawn Kiyau,de GER,FW,MSV Duisburg,2005,10,0,169,1.9,1,1,0,0,0.53,0.53,17,7.2,1.9,0,,0,10,17,1,1.20,5,5,0,0.00,-0.08
Nico Klaassen,de GER,MF,Verl,,12,3,355,3.9,1,1,0,0,0.25,0.25,30,15.2,3.9,3,65,1,9,18,0,0.25,4,16,-12,-3.04,-1.14
Leon Klanac,de GER,GK,Bayern Munich,2007,1,1,90,1.0,0,0,0,0,0.00,0.00,90,3.8,1.0,1,90,1,0,,3,3.00,5,2,+3,+3.00,+3.00
Luka Klanac,hr CRO,FW,Ingolstadt,2005,14,13,933,10.4,3,2,1,1,0.29,0.19,67,39.9,10.4,13,71,0,1,4,0,2.50,23,8,+15,+1.45,+0.81
Din Klapija,hr CRO,FW,RB Leipzig,2007,7,2,272,3.0,1,1,0,0,0.33,0.33,39,11.6,3.0,2,78,1,5,23,0,1.86,8,4,+4,+1.32,+1.02
Michael Klaß,de GER,FW,Meppen,2006,21,13,1310,14.6,0,0,0,0,0.00,0.00,62,56.0,14.6,13,83,7,8,28,5,0.76,24,29,-5,-0.34,+1.05
David Klein,de GER,GK,Ingolstadt,2006,21,20,1845,20.5,0,0,0,0,0.00,0.00,88,78.8,20.5,20,90,20,1,45,5,2.19,41,23,+18,+0.88,-0.39
Pascal Klemens,de GER,MF,Hertha BSC,2005,1,1,90,1.0,0,0,0,0,0.00,0.00,90,3.8,1.0,1,90,1,0,,0,1.67,4,3,+1,+1.00,-0.40
Peter Klinge,,FW,Wuppertal U19,,10,5,539,6.0,0,0,0,0,0.00,0.00,54,23.0,6.0,5,82,2,5,26,1,0.70,3,20,-17,-2.84,-1.19
Niklas Klinke,de GER,FW,Bochum,2006,12,3,356,4.0,0,0,0,0,0.00,0.00,30,15.2,4.0,3,74,1,9,15,7,1.00,6,12,-6,-1.52,-1.29
Leo Klipphahn,de GER,DF,Ingolstadt,2006,2,0,8,0.1,0,0,0,0,0.00,0.00,4,0.3,0.1,0,,0,2,4,4,3.00,0,1,-1,-11.25,-12.25
Leo Klipphahn,de GER,DF,Ingolstadt,2006,2,0,8,0.1,0,0,0,0,0.00,0.00,60,18.0,4.7,4,90,4,3,20,4,0.86,9,14,-5,-1.07,-0.37
Leo Klipphahn,de GER,DF,BTSV,2006,7,4,421,4.7,0,0,0,0,0.00,0.00,4,0.3,0.1,0,,0,2,4,4,3.00,0,1,-1,-11.25,-12.25
Leo Klipphahn,de GER,DF,BTSV,2006,7,4,421,4.7,0,0,0,0,0.00,0.00,60,18.0,4.7,4,90,4,3,20,4,0.86,9,14,-5,-1.07,-0.37
Noa Kljajić,hr CRO,FW,Mainz 05,2006,17,12,1066,11.8,4,4,0,0,0.34,0.34,63,45.6,11.8,12,81,2,5,18,5,1.88,22,17,+5,+0.42,+0.28
Luan Klose,de GER,FW,1860 Munich,2005,6,0,86,1.0,1,1,0,0,1.05,1.05,14,3.7,1.0,0,,0,6,14,3,1.50,1,1,0,0.00,+0.08
Noah Klose,de GER,FW,1860 Munich,2005,18,17,1371,15.2,5,5,0,0,0.33,0.33,76,58.6,15.2,17,79,1,1,22,0,1.33,21,19,+2,+0.13,+0.50
Luke Knapp,de GER,MF,Heidenheim,2005,21,21,1811,20.1,9,9,0,0,0.45,0.45,86,77.4,20.1,21,86,12,0,,1,1.14,32,34,-2,-0.10,+1.26
Kassim Knelles,de GER,DF,Düsseldorf,2006,7,2,226,2.5,0,0,0,0,0.00,0.00,32,9.7,2.5,2,68,1,5,18,9,0.86,3,10,-7,-2.79,-3.00
Henrik Koch,de GER,DF,Arminia,2006,18,18,1617,18.0,5,5,0,0,0.28,0.28,90,69.1,18.0,18,90,16,0,,0,1.33,23,31,-8,-0.45,+1.30
Lennart Koerdt,de GER,MF,Bochum,2005,26,26,2156,24.0,7,7,0,0,0.29,0.29,83,92.1,24.0,26,83,16,0,,0,1.12,42,50,-8,-0.33,+1.13
Ethan Kohler,us USA,MF,Werder Bremen,2005,17,17,1465,16.3,0,0,0,0,0.00,0.00,86,62.6,16.3,17,86,15,0,,0,1.24,27,34,-7,-0.43,+0.91
Leonard Köhler,de GER,FW,Wolfsburg,2006,20,16,1367,15.2,0,0,0,0,0.00,0.00,68,58.4,15.2,16,81,8,4,19,3,2.10,48,13,+35,+2.30,-0.75
Tim Köhler,de GER,DF,RB Leipzig,2005,21,18,1570,17.4,1,1,0,0,0.06,0.06,75,67.1,17.4,18,85,15,3,11,1,1.52,32,29,+3,+0.17,-0.76
Paul Kohlstädt,de GER,MF,Paderborn 07,2005,18,6,785,8.7,3,3,0,0,0.34,0.34,44,33.5,8.7,6,79,2,12,26,1,1.83,18,13,+5,+0.57,-0.01
Medin Kojić,de GER,MF,Paderborn 07,2005,4,4,338,3.8,1,1,0,0,0.27,0.27,85,14.4,3.8,4,85,3,0,,0,1.00,3,6,-3,-0.80,-1.61
Denis Koldžić,de GER,DF,Hertha BSC,2006,8,7,644,7.2,0,0,0,0,0.00,0.00,81,27.5,7.2,7,88,6,1,27,4,1.88,16,10,+6,+0.84,-0.75
Adam Kölle,de GER,DF,Heidenheim,2006,20,17,1560,17.3,1,1,0,0,0.06,0.06,78,66.7,17.3,17,88,15,3,20,1,1.10,30,33,-3,-0.17,+0.63
Raùl König,de GER,FW,Mainz 05,2006,12,10,873,9.7,1,1,0,0,0.10,0.10,73,37.3,9.7,10,81,3,2,34,0,1.83,18,12,+6,+0.62,+0.56
Raùl König,de GER,FW,Mainz 05,2006,12,10,873,9.7,1,1,0,0,0.10,0.10,17,5.0,1.3,0,,0,7,17,4,3.00,3,0,+3,+2.33,+0.10
Raùl König,de GER,FW,Dortmund,2006,7,0,116,1.3,2,2,0,0,1.55,1.55,73,37.3,9.7,10,81,3,2,34,0,1.83,18,12,+6,+0.62,+0.56
Raùl König,de GER,FW,Dortmund,2006,7,0,116,1.3,2,2,0,0,1.55,1.55,17,5.0,1.3,0,,0,7,17,4,3.00,3,0,+3,+2.33,+0.10
Tom König,de GER,MF,Heidenheim,2006,9,2,241,2.7,1,1,0,0,0.37,0.37,27,10.3,2.7,2,60,0,7,17,3,0.70,5,4,+1,+0.37,+0.85
Joshua Kopf,de GER,DF,Heidenheim,2005,24,17,1588,17.6,0,0,0,0,0.00,0.00,66,67.9,17.6,17,86,12,7,18,0,0.92,28,41,-13,-0.74,-1.10
Anes Kordi,tn TUN,DF,Hannover 96,2006,18,6,670,7.4,0,0,0,0,0.00,0.00,37,28.6,7.4,6,80,2,12,16,4,1.89,18,11,+7,+0.94,+0.62
Efe Korkut,tr TUR,MF,Stuttgart,2006,26,21,1888,21.0,5,5,0,0,0.24,0.24,73,80.7,21.0,21,83,13,5,30,0,1.85,46,29,+17,+0.81,-1.78
Jerome Kortebusch,de GER,DF,Union Berlin,2006,9,0,68,0.8,0,0,0,0,0.00,0.00,8,2.9,0.8,0,,0,9,8,8,2.11,0,3,-3,-3.97,-4.80
Jaden Korzynietz,de GER,MF,Dortmund,2005,23,23,1868,20.8,0,0,0,0,0.00,0.00,81,79.8,20.8,23,81,16,0,,0,2.52,55,16,+39,+1.88,-1.74
Leon Koß,de GER,DF,RB Leipzig,2006,20,15,1322,14.7,0,0,0,0,0.00,0.00,66,56.5,14.7,15,80,7,5,26,5,1.95,36,24,+12,+0.82,+0.91
Kadir Kosar,de GER,MF,Paderborn 07,2006,1,0,15,0.2,0,0,0,0,0.00,0.00,15,0.6,0.2,0,,0,1,15,2,0.00,0,1,-1,-6.00,-6.62
Harun Köse,de GER,FW,Arminia,2005,18,5,662,7.4,2,2,0,0,0.27,0.27,37,28.3,7.4,5,82,3,13,20,2,1.50,9,13,-4,-0.54,+0.42
Hasan Köse,de GER,DF,Arminia,2005,7,2,142,1.6,0,0,0,0,0.00,0.00,20,6.1,1.6,2,58,0,5,5,11,0.43,0,2,-2,-1.27,-0.45
Luca Köster,de GER,DF,Meppen,2005,22,22,1951,21.7,2,2,0,0,0.09,0.09,89,83.4,21.7,22,89,20,0,,0,0.82,34,50,-16,-0.74,+0.42
Marzouk Kotya-Fofana,de GER,FW,Alemannia Aachen,2005,8,8,659,7.3,1,1,0,0,0.14,0.14,82,28.2,7.3,8,82,3,0,,0,1.13,12,19,-7,-0.96,-0.15
Niko Kovac,ba BIH,MF,Eintracht Frankfurt,2005,24,17,1675,18.6,4,4,0,0,0.21,0.21,70,71.6,18.6,17,88,13,7,26,0,1.75,42,33,+9,+0.48,+0.35
Tamiou Kpebane,de GER,DF,Eintracht Frankfurt,2006,18,13,1212,13.5,0,0,0,0,0.00,0.00,67,51.8,13.5,13,80,7,5,35,1,1.56,27,21,+6,+0.45,+0.13
Travis Kpegouni,gh GHA,FW,Alemannia Aachen,2006,20,2,450,5.0,3,3,0,0,0.60,0.60,23,19.2,5.0,2,63,0,18,18,2,1.55,10,13,-3,-0.60,+0.30
Marwan Kponton,de GER,FW,RB Leipzig,2006,10,2,317,3.5,2,2,0,0,0.57,0.57,32,13.5,3.5,2,85,1,8,19,3,1.90,7,8,-1,-0.28,-0.82
Paul Krämer,de GER,DF,Carl Zeiss Jena,2005,10,9,810,9.0,0,0,0,0,0.00,0.00,81,34.6,9.0,9,85,8,1,45,0,1.40,17,13,+4,+0.44,+1.80
Timon Kramer,de GER,FW,Union Berlin,2005,25,25,2108,23.4,3,3,0,0,0.13,0.13,84,90.1,23.4,25,84,16,0,,0,1.84,47,32,+15,+0.64,-0.52
Fabiano Krasnic,de GER,MF,Arminia,2005,26,22,1934,21.5,5,5,0,0,0.23,0.23,74,82.6,21.5,22,83,9,4,28,0,1.08,26,39,-13,-0.60,+1.39
Elton Krasniqi,xk KVX,FW,Stuttgart,2005,5,2,175,1.9,1,1,0,0,0.51,0.51,35,7.5,1.9,2,54,0,3,22,1,1.80,6,2,+4,+2.06,+0.98
Engjell Krasniqi,xk KVX,FW,Gladbach,2007,3,1,118,1.3,0,0,0,0,0.00,0.00,39,5.0,1.3,1,90,1,2,14,0,2.33,3,2,+1,+0.76,-0.90
Leonard Krasniqi,de GER,FW,Hoffenheim,2006,21,13,1162,12.9,5,5,0,0,0.39,0.39,55,49.7,12.9,13,70,0,8,32,3,2.67,44,11,+33,+2.56,+0.57
Jona Kratzenberg,de GER,FW,Carl Zeiss Jena,2006,11,6,667,7.4,2,2,0,0,0.27,0.27,61,28.5,7.4,6,83,2,5,34,0,0.27,13,25,-12,-1.62,-1.24
Arno Krause,de GER,MF,RB Leipzig,2006,9,2,236,2.6,0,0,0,0,0.00,0.00,26,10.1,2.6,2,63,0,7,16,4,2.22,6,4,+2,+0.76,+0.38
Henry Krause,de GER,MF,Carl Zeiss Jena,2006,8,2,267,3.0,0,0,0,0,0.00,0.00,33,11.4,3.0,2,68,1,6,22,8,0.75,8,16,-8,-2.70,-2.22
Luca Krause,de GER,FW,Dresden,2005,25,25,1857,20.6,12,9,3,3,0.58,0.44,74,79.4,20.6,25,74,3,0,,0,1.40,33,40,-7,-0.34,-0.53
Paul Kraußold,de GER,FW,Nürnberg,2006,23,22,1989,22.1,9,9,0,0,0.41,0.41,86,85.0,22.1,22,88,15,1,45,0,1.13,44,50,-6,-0.27,+0.50
Jakob Krautkrämer,de GER,DF,Köln,2005,16,13,1061,11.8,0,0,0,0,0.00,0.00,66,45.3,11.8,13,75,5,3,27,0,1.44,15,20,-5,-0.42,-0.71
Mattes Krebs,de GER,FW,Hansa Rostock,2006,16,8,744,8.3,1,1,0,0,0.12,0.12,47,31.8,8.3,8,71,2,8,22,2,1.06,10,26,-16,-1.94,-1.32
Constantin Kresin,de GER,FW,Augsburg,2005,13,3,434,4.8,1,1,0,0,0.21,0.21,33,18.5,4.8,3,69,0,10,23,4,0.46,5,19,-14,-2.90,-1.58
Nic Kretschmar,de GER,DF,St Pauli,2005,22,19,1705,18.9,0,0,0,0,0.00,0.00,78,72.9,18.9,19,85,15,3,33,0,1.41,31,27,+4,+0.21,+1.77
Danylo Krevsun,ua UKR,MF,Dortmund,2005,25,23,2014,22.4,9,9,0,0,0.40,0.40,81,86.1,22.4,23,84,17,2,39,0,2.46,67,14,+53,+2.37,+0.99
Mateo Kritzer,de GER,MF,Karlsruher,2006,18,15,1378,15.3,1,1,0,0,0.07,0.07,77,58.9,15.3,15,88,13,3,21,3,2.17,30,20,+10,+0.65,+0.09
Tim Krohn,de GER,FW,Hansa Rostock,2005,18,18,1441,16.0,5,5,0,0,0.31,0.31,80,61.6,16.0,18,80,11,0,,0,1.28,29,36,-7,-0.44,+1.57
Joschka Kroll,de GER,DF,Osnabrück,2006,16,8,898,10.0,0,0,0,0,0.00,0.00,56,38.4,10.0,8,84,7,8,28,2,1.06,19,25,-6,-0.60,+0.27
Jost Krone,,DF,Osnabrück,,18,16,1311,14.6,0,0,0,0,0.00,0.00,73,56.0,14.6,16,81,13,2,11,0,0.83,19,30,-11,-0.76,+0.03
Ben Krüger,de GER,MF,Köln,2005,9,0,169,1.9,0,0,0,0,0.00,0.00,19,7.2,1.9,0,,0,9,19,7,2.11,2,3,-1,-0.53,-0.53
Louis Krüger,de GER,GK,BTSV,2005,13,13,1170,13.0,0,0,0,0,0.00,0.00,90,50.0,13.0,13,90,13,0,,8,1.00,19,30,-11,-0.85,-0.15
Tom Krüger,de GER,FW,Arminia,2006,22,19,1665,18.5,1,1,0,0,0.05,0.05,76,71.2,18.5,19,81,6,3,45,0,0.95,16,39,-23,-1.24,-1.38
Marvin Krumhaar,de GER,DF,Hertha BSC,2007,2,1,135,1.5,0,0,0,0,0.00,0.00,68,5.8,1.5,1,90,1,1,45,2,3.00,5,1,+4,+2.67,+1.36
Bartolomiej Krysiak,pl POL,DF,Gladbach,2006,4,1,126,1.4,0,0,0,0,0.00,0.00,32,5.4,1.4,1,90,1,3,12,2,1.50,3,2,+1,+0.71,-0.95
Jonas Kübler,de GER,DF,BTSV,2006,6,0,82,0.9,0,0,0,0,0.00,0.00,14,3.5,0.9,0,,0,6,14,5,1.71,4,4,0,0.00,+0.80
Jannis Kuckertz,de GER,DF,Alemannia Aachen,2005,18,11,1151,12.8,1,1,0,0,0.08,0.08,64,49.2,12.8,11,88,9,7,27,2,1.39,18,25,-7,-0.55,+0.59
Paul Kühnhardt,de GER,MF,RB Leipzig,2005,11,4,425,4.7,0,0,0,0,0.00,0.00,39,18.2,4.7,4,61,1,7,26,3,1.73,9,7,+2,+0.42,0.00
Bastian Kummerow,de GER,MF,Dresden,2006,17,3,540,6.0,1,1,0,0,0.17,0.17,32,23.1,6.0,3,77,1,14,22,8,1.47,11,9,+2,+0.33,+0.73
Karlo Kuranyi,pa PAN,FW,Stuttgart,2005,21,3,648,7.2,9,9,0,0,1.25,1.25,31,27.7,7.2,3,76,1,18,23,4,1.86,25,12,+13,+1.81,+0.90
Julien Kurowski,de GER,FW,Leverkusen,2007,2,0,38,0.4,0,0,0,0,0.00,0.00,19,1.6,0.4,0,,0,2,19,0,1.50,1,1,0,0.00,-1.02
Berkem Kurt,de GER,MF,Wuppertal U19,2005,22,20,1657,18.4,1,1,0,0,0.05,0.05,75,70.8,18.4,20,81,13,2,23,0,0.77,24,48,-24,-1.30,+2.12
Jonah Kusi-Asare,se SWE,FW,Bayern Munich,2007,6,5,396,4.4,3,3,0,0,0.68,0.68,66,16.9,4.4,5,73,4,1,33,0,1.00,10,11,-1,-0.23,-0.41
Vitek Kuta,,DF,Dresden,2007,2,2,180,2.0,0,0,0,0,0.00,0.00,90,7.7,2.0,2,90,2,0,,0,0.00,2,7,-5,-2.50,-2.46
Oleksandr Kuzub,ua UKR,GK,Viktoria Köln,2005,1,1,90,1.0,0,0,0,0,0.00,0.00,90,3.8,1.0,1,90,1,0,,23,3.00,4,3,+1,+1.00,+0.88
Leonard Laatsch,de GER,MF,Gladbach,2006,13,6,645,7.2,0,0,0,0,0.00,0.00,50,27.6,7.2,6,85,3,7,19,5,2.20,23,3,+20,+2.79,+1.62
Luiz Labenz,de GER,MF,Hansa Rostock,2006,14,12,1037,11.5,2,2,0,0,0.17,0.17,74,44.3,11.5,12,81,6,2,34,0,0.57,10,36,-26,-2.26,-2.19
Linto Labonte,de GER,DF,Viktoria Köln,2006,17,9,1017,11.3,0,0,0,0,0.00,0.00,60,43.5,11.3,9,85,6,8,32,4,1.76,20,17,+3,+0.27,+0.20
Benjamin Lade,de GER,GK,Hoffenheim,2006,15,15,1350,15.0,0,0,0,0,0.00,0.00,90,57.7,15.0,15,90,15,0,,3,2.72,46,12,+34,+2.27,-0.01
Philipp Lambert,de GER,MF,Sandhausen,2005,25,24,2117,23.5,1,0,1,1,0.04,0.00,85,90.5,23.5,24,87,20,1,28,1,0.68,34,57,-23,-0.98,+1.04
Benjamin Lamce,de GER,MF,Hamburger SV,2005,14,12,1042,11.6,0,0,0,0,0.00,0.00,74,44.5,11.6,12,85,9,2,14,1,1.64,17,24,-7,-0.60,-0.67
Lennard Lämmerhirt,de GER,DF,Carl Zeiss Jena,2006,4,3,207,2.3,0,0,0,0,0.00,0.00,52,8.8,2.3,3,60,1,1,27,3,0.00,4,12,-8,-3.48,-3.01
Daniel Lang,de GER,DF,Leverkusen,2005,19,8,878,9.8,3,3,0,0,0.31,0.31,46,37.5,9.8,8,81,6,11,21,0,1.89,27,12,+15,+1.54,+0.86
Enno Lang,de GER,MF,Viktoria Köln,2005,22,18,1635,18.2,0,0,0,0,0.00,0.00,74,69.9,18.2,18,86,15,4,23,1,1.32,27,33,-6,-0.33,-1.61
Simon Lang,de GER,FW,Carl Zeiss Jena,2005,21,15,1315,14.6,2,2,0,0,0.14,0.14,63,56.2,14.6,15,80,8,6,19,3,0.62,26,39,-13,-0.89,-0.36
Anton Lange,de GER,DF,Hannover 96,2006,17,10,944,10.5,3,3,0,0,0.29,0.29,56,40.3,10.5,10,84,8,7,14,6,2.06,19,15,+4,+0.38,-0.20
Linus Langenbruch,de GER,GK,Düsseldorf,2006,7,7,630,7.0,0,0,0,0,0.00,0.00,90,26.9,7.0,7,90,7,0,,17,0.43,10,17,-7,-1.00,-1.26
Felix Langhammer,de GER,MF,Osnabrück,2006,25,22,1953,21.7,1,1,0,0,0.05,0.05,78,83.5,21.7,22,84,14,3,38,0,0.76,35,47,-12,-0.55,+1.31
Max Lanzendörfer,de GER,MF,Carl Zeiss Jena,2007,1,0,45,0.5,0,0,0,0,0.00,0.00,45,1.9,0.5,0,,0,1,45,0,0.00,0,2,-2,-4.00,-3.33
Artan Latifi,de GER,MF,Mainz 05,2007,3,2,208,2.3,0,0,0,0,0.00,0.00,69,8.9,2.3,2,88,1,1,33,0,2.00,5,3,+2,+0.87,+0.65
Nils Laubinger,sk SVK,FW,Verl,2004,18,17,1380,15.3,4,3,1,1,0.26,0.20,77,59.0,15.3,17,79,8,1,29,0,0.28,11,44,-33,-2.15,-0.18
Dejan Lazić,de GER,FW,BTSV,2006,8,0,118,1.3,1,1,0,0,0.76,0.76,15,5.0,1.3,0,,0,8,15,5,1.13,4,3,+1,+0.76,+1.61
Kevin Lebersorger,at AUT,FW,Wolfsburg,2005,12,9,842,9.4,0,0,0,0,0.00,0.00,70,36.0,9.4,9,85,7,3,27,0,2.25,33,8,+25,+2.67,+0.09
Luca Lechner,de GER,DF,Ingolstadt,2005,21,21,1865,20.7,3,3,0,0,0.14,0.14,89,79.7,20.7,21,89,20,0,,0,2.05,42,25,+17,+0.82,-0.70
Ferdinand Leis,de GER,DF,Heidenheim,2006,6,2,140,1.6,0,0,0,0,0.00,0.00,23,6.0,1.6,2,50,0,4,10,3,1.17,2,4,-2,-1.29,-0.96
Maksym Len,ua UKR,MF,Düsseldorf,2006,25,19,1714,19.0,3,3,0,0,0.16,0.16,69,73.2,19.0,19,85,13,6,17,0,1.16,35,36,-1,-0.05,+0.09
Cajetan Lenz,de GER,MF,Bochum,2006,15,11,884,9.8,3,3,0,0,0.31,0.31,59,37.8,9.8,11,76,1,4,11,1,1.07,18,21,-3,-0.31,+0.19
Elias Lenz,de GER,MF,RB Leipzig,2005,23,22,1763,19.6,1,1,0,0,0.05,0.05,77,75.3,19.6,22,80,14,1,11,0,1.74,41,34,+7,+0.36,-0.27
Tom Leon Politz,de GER,MF,St Pauli,2006,20,15,1241,13.8,1,1,0,0,0.07,0.07,62,53.0,13.8,15,73,4,5,28,2,1.25,21,28,-7,-0.51,-0.51
Cristian Leone,de GER,DF,1860 Munich,2005,24,22,1893,21.0,3,3,0,0,0.14,0.14,79,80.9,21.0,22,84,12,2,20,0,1.29,31,35,-4,-0.19,-0.59
David Lichtensteiger,de GER,DF,Augsburg,2005,4,2,132,1.5,0,0,0,0,0.00,0.00,33,5.6,1.5,2,45,0,2,21,1,0.00,2,3,-1,-0.68,+0.99
Adin Ličina,de GER,MF,Bayern Munich,2007,23,18,1644,18.3,9,9,0,0,0.49,0.49,71,70.3,18.3,18,82,10,5,33,0,1.30,37,39,-2,-0.11,-0.76
Armend Likaj,de GER,DF,Schalke 04,2005,23,8,815,9.1,3,3,0,0,0.33,0.33,35,34.8,9.1,8,74,2,15,15,2,1.65,20,11,+9,+0.99,+0.64
Dominik Lindermeir,de GER,MF,Augsburg,2005,18,18,1494,16.6,0,0,0,0,0.00,0.00,83,63.8,16.6,18,83,14,0,,1,0.50,13,38,-25,-1.51,+0.30
Jerrit Lindhorst,de GER,MF,Werder Bremen,2006,5,2,235,2.6,0,0,0,0,0.00,0.00,47,10.0,2.6,2,90,2,3,18,17,1.00,4,11,-7,-2.68,-2.13
Leif Linnig,de GER,MF,MSV Duisburg,2005,21,15,1238,13.8,1,1,0,0,0.07,0.07,59,52.9,13.8,15,74,5,6,21,2,1.38,28,26,+2,+0.15,+0.15
Max Lippert,de GER,MF,Arminia,2006,20,15,1430,15.9,1,1,0,0,0.06,0.06,72,61.1,15.9,15,88,11,5,23,3,1.25,18,29,-11,-0.69,+0.40
Clemens Lippmann,at AUT,DF,1860 Munich,2006,18,9,853,9.5,0,0,0,0,0.00,0.00,47,36.5,9.5,9,86,5,9,9,2,1.28,14,20,-6,-0.63,-0.88
Robin Lisewski,pl POL,GK,Dortmund,2006,20,20,1800,20.0,0,0,0,0,0.00,0.00,90,76.9,20.0,20,90,20,0,,5,2.35,53,15,+38,+1.90,-1.43
Jannik Lober,de GER,FW,Greuther Fürth,2007,5,2,190,2.1,0,0,0,0,0.00,0.00,38,8.1,2.1,2,67,0,3,19,2,1.20,9,4,+5,+2.37,+3.50
Diamant Lokaj,xk KVX,DF,Sandhausen,2005,26,26,2307,25.6,5,5,0,0,0.20,0.20,89,98.6,25.6,26,89,20,0,,0,0.69,33,62,-29,-1.13,-3.86
Adam Loune,de GER,MF,Eintracht Frankfurt,2006,25,8,876,9.7,0,0,0,0,0.00,0.00,35,37.4,9.7,8,70,2,17,19,0,1.68,30,18,+12,+1.23,+1.36
Rafael Lubach,de GER,MF,Dortmund,2005,23,23,1998,22.2,2,2,0,0,0.09,0.09,87,85.4,22.2,23,87,20,0,,0,2.52,63,15,+48,+2.16,-0.47
John Lubeya,it ITA,DF,Alemannia Aachen,,10,4,361,4.0,1,1,0,0,0.25,0.25,36,15.4,4.0,4,58,1,6,22,6,1.80,7,10,-3,-0.75,+0.12
Jesper Lübke,de GER,FW,Arminia,2007,1,0,17,0.2,0,0,0,0,0.00,0.00,17,0.7,0.2,0,,0,1,17,0,0.00,0,1,-1,-5.29,-4.48
Finn Ludwig,de GER,GK,Eintracht Frankfurt,2006,2,1,128,1.4,0,0,0,0,0.00,0.00,64,5.5,1.4,1,90,1,1,38,19,3.00,6,3,+3,+2.11,+1.82
Jan Luka Kollmeier,de GER,DF,Arminia,2005,11,2,304,3.4,0,0,0,0,0.00,0.00,28,13.0,3.4,2,64,0,9,20,3,1.27,3,5,-2,-0.59,+0.29
Justin Lukas,de GER,MF,Arminia,2006,23,23,2025,22.5,0,0,0,0,0.00,0.00,88,86.5,22.5,23,88,22,0,,0,1.09,23,44,-21,-0.93,-0.65
Boris Lum,de GER,MF,Hertha BSC,2007,7,5,490,5.4,0,0,0,0,0.00,0.00,70,20.9,5.4,5,85,3,2,33,0,2.00,10,7,+3,+0.55,-1.05
Fanol Lutolli,xk KVX,FW,Karlsruher,2006,26,15,1384,15.4,5,5,0,0,0.33,0.33,53,59.1,15.4,15,73,1,11,26,0,1.85,32,17,+15,+0.98,+0.88
Farid Mabo Dibamba,de GER,DF,St Pauli,,10,8,545,6.1,0,0,0,0,0.00,0.00,55,23.3,6.1,8,60,2,2,34,2,0.80,5,10,-5,-0.83,-0.73
Mohammad Mahmoud,de GER,FW,Bochum,2005,20,20,1763,19.6,16,14,2,2,0.82,0.71,88,75.3,19.6,20,88,15,0,,0,0.85,34,46,-12,-0.61,-0.77
Thieß Mahnel,de GER,MF,St Pauli,2005,14,10,860,9.6,1,1,0,0,0.10,0.10,61,36.8,9.6,10,70,3,4,40,0,1.21,13,22,-9,-0.94,-1.06
Samuele Mailer,de GER,MF,Nürnberg,2006,12,2,288,3.2,0,0,0,0,0.00,0.00,24,12.3,3.2,2,55,0,10,18,5,1.42,7,8,-1,-0.31,+0.04
Franz Maisel,de GER,DF,Carl Zeiss Jena,2005,3,2,118,1.3,0,0,0,0,0.00,0.00,39,5.0,1.3,2,56,1,1,7,1,0.00,3,4,-1,-0.76,-0.03
